borrower_id,source,consent_id,consent_status,consent_timestamp,purpose
MSME-00006,bank_upi_transactions,7ccbe70d-30bb-453a-80c0-e0dc969bf4c2,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00006,epfo_contributions,7ccbe70d-30bb-453a-80c0-e0dc969bf4c2,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00007,gst_returns,5c6ce138-854c-4ada-acd0-ffaa94e04df9,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00007,bank_upi_transactions,5c6ce138-854c-4ada-acd0-ffaa94e04df9,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00007,epfo_contributions,5c6ce138-854c-4ada-acd0-ffaa94e04df9,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00008,gst_returns,7e91e24d-aecb-4bb5-b957-a502af0774c9,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00008,bank_upi_transactions,7e91e24d-aecb-4bb5-b957-a502af0774c9,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00008,epfo_contributions,7e91e24d-aecb-4bb5-b957-a502af0774c9,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00009,gst_returns,453eec3b-b902-4b36-8aa1-0ed8c4779b9c,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00009,bank_upi_transactions,453eec3b-b902-4b36-8aa1-0ed8c4779b9c,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00009,epfo_contributions,453eec3b-b902-4b36-8aa1-0ed8c4779b9c,not_applicable,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00010,gst_returns,4b06dd92-c124-48f7-8fe0-9076a43b468b,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00010,bank_upi_transactions,4b06dd92-c124-48f7-8fe0-9076a43b468b,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00010,epfo_contributions,4b06dd92-c124-48f7-8fe0-9076a43b468b,not_applicable,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00011,gst_returns,9cea191a-c7bf-4338-a4c3-2339f50ddfdb,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00011,bank_upi_transactions,9cea191a-c7bf-4338-a4c3-2339f50ddfdb,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00011,epfo_contributions,9cea191a-c7bf-4338-a4c3-2339f50ddfdb,not_applicable,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00012,gst_returns,df524564-dede-4a23-a95c-0541143958ab,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00012,bank_upi_transactions,df524564-dede-4a23-a95c-0541143958ab,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00012,epfo_contributions,df524564-dede-4a23-a95c-0541143958ab,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00013,gst_returns,d558ae89-dcc2-4475-b211-6d78af8deb85,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00013,bank_upi_transactions,d558ae89-dcc2-4475-b211-6d78af8deb85,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00013,epfo_contributions,d558ae89-dcc2-4475-b211-6d78af8deb85,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00014,gst_returns,91d3b6b5-9a16-4927-b1a9-2218a3571787,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00014,bank_upi_transactions,91d3b6b5-9a16-4927-b1a9-2218a3571787,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00014,epfo_contributions,91d3b6b5-9a16-4927-b1a9-2218a3571787,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00015,gst_returns,d0d0b3bc-4a6a-4aa8-98a8-db3b0b97616d,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00015,bank_upi_transactions,d0d0b3bc-4a6a-4aa8-98a8-db3b0b97616d,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00015,epfo_contributions,d0d0b3bc-4a6a-4aa8-98a8-db3b0b97616d,not_applicable,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00016,gst_returns,e713d652-b480-4c4b-837a-01bbcca12f74,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00016,bank_upi_transactions,e713d652-b480-4c4b-837a-01bbcca12f74,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00016,epfo_contributions,e713d652-b480-4c4b-837a-01bbcca12f74,not_applicable,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00017,gst_returns,74af1689-56c9-447d-9094-c98ed7d63251,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00017,bank_upi_transactions,74af1689-56c9-447d-9094-c98ed7d63251,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00017,epfo_contributions,74af1689-56c9-447d-9094-c98ed7d63251,not_applicable,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00018,gst_returns,e247944a-ed46-459f-85d3-e2c198f79cbb,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00018,bank_upi_transactions,e247944a-ed46-459f-85d3-e2c198f79cbb,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00018,epfo_contributions,e247944a-ed46-459f-85d3-e2c198f79cbb,not_applicable,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00019,gst_returns,1738c3ea-58e6-425f-93a0-4c0e74b376e1,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00019,bank_upi_transactions,1738c3ea-58e6-425f-93a0-4c0e74b376e1,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00019,epfo_contributions,1738c3ea-58e6-425f-93a0-4c0e74b376e1,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00020,gst_returns,baa684a1-db09-48f4-bb55-47617145bc58,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00020,bank_upi_transactions,baa684a1-db09-48f4-bb55-47617145bc58,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00020,epfo_contributions,baa684a1-db09-48f4-bb55-47617145bc58,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00021,gst_returns,7d63abd7-c63f-45b3-8443-a451a1e699be,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00021,bank_upi_transactions,7d63abd7-c63f-45b3-8443-a451a1e699be,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00021,epfo_contributions,7d63abd7-c63f-45b3-8443-a451a1e699be,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00022,gst_returns,4540fb78-fdd7-4446-9790-140f76506876,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00022,bank_upi_transactions,4540fb78-fdd7-4446-9790-140f76506876,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00022,epfo_contributions,4540fb78-fdd7-4446-9790-140f76506876,not_applicable,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00023,gst_returns,b52265e0-8842-4852-bdd4-fba2083cbbcb,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00023,bank_upi_transactions,b52265e0-8842-4852-bdd4-fba2083cbbcb,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00023,epfo_contributions,b52265e0-8842-4852-bdd4-fba2083cbbcb,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00024,gst_returns,e5a7c1a3-1882-4b7a-8c72-c8e853333ae6,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00024,bank_upi_transactions,e5a7c1a3-1882-4b7a-8c72-c8e853333ae6,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00024,epfo_contributions,e5a7c1a3-1882-4b7a-8c72-c8e853333ae6,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00025,gst_returns,74727e52-c40d-4e26-b78e-fd51d387cef6,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00025,bank_upi_transactions,74727e52-c40d-4e26-b78e-fd51d387cef6,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00025,epfo_contributions,74727e52-c40d-4e26-b78e-fd51d387cef6,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00026,gst_returns,0d7aeb78-2520-4199-a280-119c6a5a51d3,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00026,bank_upi_transactions,0d7aeb78-2520-4199-a280-119c6a5a51d3,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00026,epfo_contributions,0d7aeb78-2520-4199-a280-119c6a5a51d3,not_applicable,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00027,gst_returns,5b9a7ca3-aa01-4ee1-a33e-cb50075e4629,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00027,bank_upi_transactions,5b9a7ca3-aa01-4ee1-a33e-cb50075e4629,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00027,epfo_contributions,5b9a7ca3-aa01-4ee1-a33e-cb50075e4629,not_applicable,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00028,gst_returns,8109a4d1-6301-423e-b059-bce3cd93b8b9,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00028,bank_upi_transactions,8109a4d1-6301-423e-b059-bce3cd93b8b9,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00028,epfo_contributions,8109a4d1-6301-423e-b059-bce3cd93b8b9,not_applicable,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00029,gst_returns,94ee1980-8a1a-4605-8b1d-9054505a6617,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00029,bank_upi_transactions,94ee1980-8a1a-4605-8b1d-9054505a6617,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00029,epfo_contributions,94ee1980-8a1a-4605-8b1d-9054505a6617,not_applicable,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00030,gst_returns,892a779c-b326-4ae4-a3ef-e94beea67bd9,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00030,bank_upi_transactions,892a779c-b326-4ae4-a3ef-e94beea67bd9,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00030,epfo_contributions,892a779c-b326-4ae4-a3ef-e94beea67bd9,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00031,gst_returns,d872bd85-19e8-4fd4-b2cc-b48f51a4a372,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00031,bank_upi_transactions,d872bd85-19e8-4fd4-b2cc-b48f51a4a372,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00031,epfo_contributions,d872bd85-19e8-4fd4-b2cc-b48f51a4a372,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00032,gst_returns,e2865b35-cf17-49cc-8e7b-c087d2aef82d,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00032,bank_upi_transactions,e2865b35-cf17-49cc-8e7b-c087d2aef82d,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00032,epfo_contributions,e2865b35-cf17-49cc-8e7b-c087d2aef82d,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00033,gst_returns,98d3f46f-29ec-49a3-9b2d-62b020a45a63,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00033,bank_upi_transactions,98d3f46f-29ec-49a3-9b2d-62b020a45a63,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00033,epfo_contributions,98d3f46f-29ec-49a3-9b2d-62b020a45a63,not_applicable,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00034,gst_returns,841714b3-965a-4092-8ef6-d7f588129b16,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00034,bank_upi_transactions,841714b3-965a-4092-8ef6-d7f588129b16,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00034,epfo_contributions,841714b3-965a-4092-8ef6-d7f588129b16,not_applicable,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00035,gst_returns,5340327a-a08e-4a17-aec8-28de189c3589,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00035,bank_upi_transactions,5340327a-a08e-4a17-aec8-28de189c3589,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00035,epfo_contributions,5340327a-a08e-4a17-aec8-28de189c3589,not_applicable,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00036,gst_returns,d6a1db37-007b-4c8b-b766-29563d1660df,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00036,bank_upi_transactions,d6a1db37-007b-4c8b-b766-29563d1660df,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00036,epfo_contributions,d6a1db37-007b-4c8b-b766-29563d1660df,not_applicable,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00037,gst_returns,16335f43-5b5b-474c-b29b-f40434a1c23e,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00037,bank_upi_transactions,16335f43-5b5b-474c-b29b-f40434a1c23e,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00037,epfo_contributions,16335f43-5b5b-474c-b29b-f40434a1c23e,not_applicable,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00038,gst_returns,3707f91f-3da0-4616-a807-b0b930776deb,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00038,bank_upi_transactions,3707f91f-3da0-4616-a807-b0b930776deb,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00038,epfo_contributions,3707f91f-3da0-4616-a807-b0b930776deb,not_applicable,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00039,gst_returns,9540fb19-20c3-4dba-a8a7-dda240ed3082,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00039,bank_upi_transactions,9540fb19-20c3-4dba-a8a7-dda240ed3082,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00039,epfo_contributions,9540fb19-20c3-4dba-a8a7-dda240ed3082,not_applicable,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00040,gst_returns,f3baae0c-2cd1-432e-bed7-ecba2efdb8e0,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00040,bank_upi_transactions,f3baae0c-2cd1-432e-bed7-ecba2efdb8e0,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00040,epfo_contributions,f3baae0c-2cd1-432e-bed7-ecba2efdb8e0,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00041,gst_returns,21868a91-83e8-44ad-a574-aa6694343077,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00041,bank_upi_transactions,21868a91-83e8-44ad-a574-aa6694343077,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00041,epfo_contributions,21868a91-83e8-44ad-a574-aa6694343077,not_applicable,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00042,gst_returns,53d8a1a4-db8e-41a2-95e1-aaf0fa46ea3e,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00042,bank_upi_transactions,53d8a1a4-db8e-41a2-95e1-aaf0fa46ea3e,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00042,epfo_contributions,53d8a1a4-db8e-41a2-95e1-aaf0fa46ea3e,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00043,gst_returns,42235f28-31cf-470a-9562-4571fa2c5d76,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00043,bank_upi_transactions,42235f28-31cf-470a-9562-4571fa2c5d76,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00043,epfo_contributions,42235f28-31cf-470a-9562-4571fa2c5d76,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00044,gst_returns,8e958330-2260-4070-b4b0-93960b6936d8,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00044,bank_upi_transactions,8e958330-2260-4070-b4b0-93960b6936d8,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00044,epfo_contributions,8e958330-2260-4070-b4b0-93960b6936d8,not_applicable,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00045,gst_returns,84cec1c9-9bf2-4d7a-86f8-eb417dcb5de4,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00045,bank_upi_transactions,84cec1c9-9bf2-4d7a-86f8-eb417dcb5de4,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00045,epfo_contributions,84cec1c9-9bf2-4d7a-86f8-eb417dcb5de4,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00046,gst_returns,38015df4-a7b5-4e59-810a-9e6e4449453e,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00046,bank_upi_transactions,38015df4-a7b5-4e59-810a-9e6e4449453e,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00046,epfo_contributions,38015df4-a7b5-4e59-810a-9e6e4449453e,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00047,gst_returns,c1bcfb56-519e-4c81-800b-7c25b3616c6c,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00047,bank_upi_transactions,c1bcfb56-519e-4c81-800b-7c25b3616c6c,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00047,epfo_contributions,c1bcfb56-519e-4c81-800b-7c25b3616c6c,not_applicable,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00048,gst_returns,a0d697ac-a8f8-4f2c-bb11-26850ed62899,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00048,bank_upi_transactions,a0d697ac-a8f8-4f2c-bb11-26850ed62899,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00048,epfo_contributions,a0d697ac-a8f8-4f2c-bb11-26850ed62899,not_applicable,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00049,gst_returns,2f98e211-8291-4ea0-be44-91b7a9b4bafe,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00049,bank_upi_transactions,2f98e211-8291-4ea0-be44-91b7a9b4bafe,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00049,epfo_contributions,2f98e211-8291-4ea0-be44-91b7a9b4bafe,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00050,gst_returns,d99b3b8e-7136-4933-a0e9-7dbb2a18e53c,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00050,bank_upi_transactions,d99b3b8e-7136-4933-a0e9-7dbb2a18e53c,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00050,epfo_contributions,d99b3b8e-7136-4933-a0e9-7dbb2a18e53c,not_applicable,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00051,gst_returns,d29babbd-bcd1-44de-972b-bfc7faf2f25e,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00051,bank_upi_transactions,d29babbd-bcd1-44de-972b-bfc7faf2f25e,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00051,epfo_contributions,d29babbd-bcd1-44de-972b-bfc7faf2f25e,not_applicable,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00052,gst_returns,5d2bf2f4-2dbb-4974-904b-66fa0277bb9f,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00052,bank_upi_transactions,5d2bf2f4-2dbb-4974-904b-66fa0277bb9f,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00052,epfo_contributions,5d2bf2f4-2dbb-4974-904b-66fa0277bb9f,not_applicable,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00053,gst_returns,cddbb954-77e7-4d7a-a54a-b5d662f89ce3,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00053,bank_upi_transactions,cddbb954-77e7-4d7a-a54a-b5d662f89ce3,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00053,epfo_contributions,cddbb954-77e7-4d7a-a54a-b5d662f89ce3,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00054,gst_returns,1e85b24e-bd3b-4ee8-bae8-c34182d7007f,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00054,bank_upi_transactions,1e85b24e-bd3b-4ee8-bae8-c34182d7007f,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00054,epfo_contributions,1e85b24e-bd3b-4ee8-bae8-c34182d7007f,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00055,gst_returns,1ca9f24d-1831-47ea-b80c-ae55a73bec8f,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00055,bank_upi_transactions,1ca9f24d-1831-47ea-b80c-ae55a73bec8f,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00055,epfo_contributions,1ca9f24d-1831-47ea-b80c-ae55a73bec8f,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00056,gst_returns,b6a2b6c3-a4fb-4513-b16a-06bae1acf3e6,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00056,bank_upi_transactions,b6a2b6c3-a4fb-4513-b16a-06bae1acf3e6,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00056,epfo_contributions,b6a2b6c3-a4fb-4513-b16a-06bae1acf3e6,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00057,gst_returns,f284d3ee-e30e-4efc-8a6a-f890920367aa,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00057,bank_upi_transactions,f284d3ee-e30e-4efc-8a6a-f890920367aa,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00057,epfo_contributions,f284d3ee-e30e-4efc-8a6a-f890920367aa,not_applicable,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00058,gst_returns,dfc0785f-9390-4141-9b55-32782997e781,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00058,bank_upi_transactions,dfc0785f-9390-4141-9b55-32782997e781,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00058,epfo_contributions,dfc0785f-9390-4141-9b55-32782997e781,not_applicable,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00059,gst_returns,3fb501a3-5979-4d3a-8704-865acbd5811a,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00059,bank_upi_transactions,3fb501a3-5979-4d3a-8704-865acbd5811a,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00059,epfo_contributions,3fb501a3-5979-4d3a-8704-865acbd5811a,not_applicable,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00060,gst_returns,22ce8c93-efff-4fb5-9e7a-30237717a53b,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00060,bank_upi_transactions,22ce8c93-efff-4fb5-9e7a-30237717a53b,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00060,epfo_contributions,22ce8c93-efff-4fb5-9e7a-30237717a53b,not_applicable,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00061,gst_returns,0a9993ee-2966-4fee-ac9b-c8853e50b769,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00061,bank_upi_transactions,0a9993ee-2966-4fee-ac9b-c8853e50b769,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00061,epfo_contributions,0a9993ee-2966-4fee-ac9b-c8853e50b769,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
MSME-00062,gst_returns,0b82e8ea-2fd7-4c0e-8a5f-d827cf331de7,granted,2026-07-06T16:29:18.444693+00:00,msme_financial_health_score
